model,json_file,section,BERTScore_F1,BERTScore_P,BERTScore_R,F,R,A,C,U
codellama/CodeLlama-13b-Python-hf,mw2tnd6r.json,ethical_considerations,0.12986613810062408,0.16425128281116486,0.09484673291444778,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,mw2tnd6r.json,caveats_recommendations,0.18076585233211517,0.28589069843292236,0.09609326720237732,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,model_details,0.17271915078163147,0.1711995154619217,0.17025022208690643,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,intended_use,0.11883386224508286,0.265262633562088,0.014083432964980602,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,generative_capabilities,0.23523807525634766,0.2835332155227661,0.1889655739068985,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,safety_considerations,0.26621440052986145,0.22762644290924072,0.30493298172950745,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,training_data,0.17833265662193298,0.22334277629852295,0.13476499915122986,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,performance_metrics,0.1744844913482666,0.17460456490516663,0.17039602994918823,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,ethical_considerations,0.12136679142713547,0.16531123220920563,0.07878247648477554,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,30ojhe4h.json,caveats_recommendations,0.2629515528678894,0.26224228739738464,0.2601093649864197,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,model_details,0.32439833879470825,0.372516006231308,0.2781303822994232,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,intended_use,0.1187819242477417,0.22683222591876984,0.0339408814907074,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,generative_capabilities,0.20331469178199768,0.2870579957962036,0.1316867619752884,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,safety_considerations,0.07917385548353195,0.19382613897323608,-0.008073401637375355,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,training_data,0.157696932554245,0.26820605993270874,0.07042578607797623,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,performance_metrics,0.031120501458644867,0.15970148146152496,-0.06121749430894852,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,ethical_considerations,0.13249240815639496,0.169162780046463,0.09562081843614578,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,3gm1bwye.json,caveats_recommendations,0.05658420920372009,0.17491760849952698,-0.031774718314409256,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,model_details,0.283659964799881,0.38172104954719543,0.20150674879550934,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,intended_use,0.21214522421360016,0.31044843792915344,0.13101030886173248,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,generative_capabilities,0.18704155087471008,0.28722983598709106,0.1052173525094986,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,safety_considerations,0.11783947050571442,0.1791565865278244,0.062464307993650436,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,training_data,0.09770606458187103,0.2833476662635803,-0.023009639233350754,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,performance_metrics,0.17360819876194,0.23020416498184204,0.12124213576316833,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,ethical_considerations,0.09061028063297272,0.15075582265853882,0.036305103451013565,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,6qvs8a0t.json,caveats_recommendations,0.19242462515830994,0.24697856605052948,0.14148469269275665,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,model_details,0.2111796736717224,0.3681440055370331,0.09740233421325684,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,intended_use,0.17425262928009033,0.32378339767456055,0.06564804166555405,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,generative_capabilities,0.20015329122543335,0.2779417037963867,0.13255667686462402,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,safety_considerations,0.12942159175872803,0.2136102318763733,0.058616794645786285,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,training_data,0.10380592942237854,0.15607424080371857,0.055038776248693466,3,5,3,5,3
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,performance_metrics,0.1712241768836975,0.2378128319978714,0.11166395246982574,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,ethical_considerations,0.013614892028272152,0.1276758760213852,-0.07093369960784912,1,5,1,5,1
codellama/CodeLlama-13b-Python-hf,pv726yg3.json,caveats_recommendations,0.08454560488462448,0.20842760801315308,-0.007686588913202286,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,model_details,0.2854585647583008,0.3624449372291565,0.21756550669670105,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,intended_use,0.15633325278759003,0.24859392642974854,0.07998593896627426,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,generative_capabilities,0.21970561146736145,0.3180846869945526,0.13838820159435272,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,safety_considerations,0.12531134486198425,0.17901358008384705,0.07536041736602783,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,training_data,0.06930182129144669,0.25562843680381775,-0.04977981746196747,3,5,3,5,3
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,performance_metrics,0.17414668202400208,0.26562032103538513,0.09797139465808868,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,ethical_considerations,0.0423395112156868,0.11784453690052032,-0.021478481590747833,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,dxvl5pvy.json,caveats_recommendations,0.19157090783119202,0.24700401723384857,0.1399754285812378,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,model_details,0.16285370290279388,0.15052445232868195,0.17145410180091858,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,intended_use,0.07903078198432922,0.24700604379177094,-0.033314455300569534,4,5,4,5,4
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,generative_capabilities,0.22643941640853882,0.250886470079422,0.1999434381723404,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,safety_considerations,0.25213104486465454,0.22405117750167847,0.2784549593925476,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,training_data,0.17535707354545593,0.2333422154188156,0.12195691466331482,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,performance_metrics,0.23536375164985657,0.24032442271709442,0.22683297097682953,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,ethical_considerations,0.12986613810062408,0.16425128281116486,0.09484673291444778,5,5,5,5,5
codellama/CodeLlama-13b-Python-hf,iomk2ev5.json,caveats_recommendations,0.18076585233211517,0.28589069843292236,0.09609326720237732,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,model_details,0.2677071690559387,0.2865147590637207,0.246360644698143,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,intended_use,0.18020008504390717,0.23916606605052948,0.1260504126548767,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,generative_capabilities,0.22030596435070038,0.23043908178806305,0.20677949488162994,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,safety_considerations,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,2,2,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,training_data,0.22367407381534576,0.2608778774738312,0.18633374571800232,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,performance_metrics,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,2,2,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,ethical_considerations,-0.12315141409635544,-0.041517529636621475,-0.18608607351779938,2,2,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,s4tl0thh.json,caveats_recommendations,-0.14573705196380615,-0.06207232177257538,-0.20878659188747406,2,3,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,model_details,0.28026315569877625,0.3028435707092285,0.2555660307407379,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,intended_use,0.14712198078632355,0.22157375514507294,0.08241038769483566,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,generative_capabilities,0.22688940167427063,0.24493707716464996,0.20609153807163239,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,safety_considerations,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,training_data,0.22958610951900482,0.28526461124420166,0.17763429880142212,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,performance_metrics,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,ethical_considerations,0.05095298960804939,0.23234619200229645,-0.06496461480855942,2,5,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,zy7ez9gt.json,caveats_recommendations,-0.14573705196380615,-0.06207232177257538,-0.20878659188747406,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,model_details,0.4097663164138794,0.4201384484767914,0.39683282375335693,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,intended_use,0.06515011936426163,0.2535577118396759,-0.054434485733509064,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,generative_capabilities,0.23944880068302155,0.2799522876739502,0.19940321147441864,4,5,4,4,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,safety_considerations,-0.05077490583062172,0.15464895963668823,-0.16620415449142456,2,5,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,training_data,0.1799662858247757,0.27299830317497253,0.10270878672599792,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,performance_metrics,0.16496311128139496,0.24381516873836517,0.0970875546336174,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,ethical_considerations,0.12630656361579895,0.2616438865661621,0.026683667674660683,4,5,4,4,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,wz1uu7zy.json,caveats_recommendations,0.20394082367420197,0.30772435665130615,0.11958324164152145,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,model_details,0.3677651286125183,0.521708607673645,0.25025618076324463,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,intended_use,0.22116248309612274,0.35131406784057617,0.12108728289604187,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,generative_capabilities,0.1506856083869934,0.3003661036491394,0.04298587888479233,4,5,4,4,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,safety_considerations,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,training_data,0.16302883625030518,0.3951568901538849,0.02006053738296032,3,5,3,4,3
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,performance_metrics,0.08197830617427826,0.18921586871147156,-0.0013589633163064718,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,ethical_considerations,0.05095298960804939,0.23234619200229645,-0.06496461480855942,2,5,2,5,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,6t5padnb.json,caveats_recommendations,0.14934056997299194,0.24490489065647125,0.07109662145376205,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,model_details,0.13319145143032074,0.19490621984004974,0.07740280777215958,3,5,3,3,3
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,intended_use,0.09846647828817368,0.1841467022895813,0.02728528529405594,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,generative_capabilities,0.1495729386806488,0.24343478679656982,0.07236579805612564,4,5,4,4,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,safety_considerations,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,training_data,0.09311745315790176,0.20798350870609283,0.00529681658372283,3,5,3,4,3
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,performance_metrics,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,ethical_considerations,-0.12315141409635544,-0.041517529636621475,-0.18608607351779938,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,cj29yfc2.json,caveats_recommendations,0.09369214624166489,0.21751204133033752,0.0011541665298864245,3,5,3,4,3
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,model_details,0.1911432445049286,0.2574213445186615,0.13163405656814575,4,5,4,4,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,intended_use,0.15085767209529877,0.2651726007461548,0.06160854920744896,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,generative_capabilities,0.10677186399698257,0.20598681271076202,0.02730119414627552,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,safety_considerations,-0.13273899257183075,-0.05334363132715225,-0.19417406618595123,1,5,1,5,1
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,training_data,0.10004536062479019,0.2945123612880707,-0.024287117645144463,3,5,3,4,3
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,performance_metrics,0.06603299826383591,0.18748913705348969,-0.02426880970597267,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,ethical_considerations,0.10908116400241852,0.22069181501865387,0.02253294736146927,4,5,4,4,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,htmqwyui.json,caveats_recommendations,0.13339084386825562,0.23085984587669373,0.05433376878499985,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,model_details,0.27343833446502686,0.2909299433231354,0.2533082365989685,4,5,4,5,4
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,intended_use,0.18020008504390717,0.23916606605052948,0.1260504126548767,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,generative_capabilities,0.22030596435070038,0.23043908178806305,0.20677949488162994,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,safety_considerations,0.12182164192199707,0.23340363800525665,0.034918058663606644,2,5,2,4,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,training_data,0.2241768091917038,0.26032522320747375,0.1877085268497467,5,5,5,5,5
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,performance_metrics,0.1372828483581543,0.22529751062393188,0.06393104046583176,2,5,2,3,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,ethical_considerations,0.16860553622245789,0.23420514166355133,0.10976599901914597,2,5,2,4,2
atsuki-yamaguchi/Llama-2-7b-hf-hi-30K-align-2stage-mtp-512,xns2zybn.json,caveats_recommendations,0.16097351908683777,0.2626360356807709,0.07880451530218124,2,5,2,4,2
facebook/nougat-base,o2y8b0h5.json,model_details,0.4199250042438507,0.4418046772480011,0.39631983637809753,4,5,4,5,4
facebook/nougat-base,o2y8b0h5.json,intended_use,0.1601058691740036,0.26283910870552063,0.07731795310974121,5,5,5,5,5
facebook/nougat-base,o2y8b0h5.json,generative_capabilities,0.20555369555950165,0.2617224454879761,0.15333934128284454,5,5,5,5,5
facebook/nougat-base,o2y8b0h5.json,safety_considerations,-0.13190828263759613,-0.004970707464963198,-0.2142574042081833,1,5,1,5,1
facebook/nougat-base,o2y8b0h5.json,training_data,0.23034223914146423,0.29601824283599854,0.1709725707769394,4,5,4,5,4
facebook/nougat-base,o2y8b0h5.json,performance_metrics,0.1727902740240097,0.21543528139591217,0.131095752120018,5,5,5,5,5
facebook/nougat-base,o2y8b0h5.json,ethical_considerations,-0.12787652015686035,-0.004062858875840902,-0.209313303232193,1,5,1,5,1
facebook/nougat-base,o2y8b0h5.json,caveats_recommendations,0.15960180759429932,0.23362915217876434,0.09502528607845306,5,5,5,5,5
facebook/nougat-base,4piwznv0.json,model_details,0.41153115034103394,0.4369667172431946,0.3846859633922577,4,5,4,5,4
facebook/nougat-base,4piwznv0.json,intended_use,0.15579596161842346,0.2563488781452179,0.0744038075208664,5,5,5,5,5
facebook/nougat-base,4piwznv0.json,generative_capabilities,0.22569768130779266,0.2575244605541229,0.19284731149673462,5,5,5,5,5
facebook/nougat-base,4piwznv0.json,safety_considerations,-0.13190828263759613,-0.004970707464963198,-0.2142574042081833,1,5,1,5,1
facebook/nougat-base,4piwznv0.json,training_data,0.1976676881313324,0.28969937562942505,0.12074058502912521,4,5,4,5,4
facebook/nougat-base,4piwznv0.json,performance_metrics,0.19890747964382172,0.23256810009479523,0.16449350118637085,5,5,5,5,5
facebook/nougat-base,4piwznv0.json,ethical_considerations,-0.12787652015686035,-0.004062858875840902,-0.209313303232193,1,5,1,5,1
facebook/nougat-base,4piwznv0.json,caveats_recommendations,0.16191916167736053,0.24394677579402924,0.09199608117341995,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,model_details,0.4953978955745697,0.545019268989563,0.447867214679718,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,intended_use,0.13976268470287323,0.37287673354148865,-0.0017441159579902887,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,generative_capabilities,0.1901041865348816,0.31460705399513245,0.09405968338251114,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,safety_considerations,0.061216846108436584,0.21050819754600525,-0.04207925871014595,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,training_data,0.16611184179782867,0.26779332756996155,0.0838192030787468,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,performance_metrics,0.1754806786775589,0.2914825975894928,0.08460924029350281,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,ethical_considerations,0.09791409969329834,0.22530189156532288,0.0033959096763283014,5,5,5,5,5
facebook/nougat-base,h0gq9c80.json,caveats_recommendations,0.14799165725708008,0.28218257427215576,0.0481407530605793,5,5,5,5,5
facebook/nougat-base,ebkjf4aq.json,model_details,0.32258141040802,0.427685022354126,0.23527967929840088,4,5,4,4,4
facebook/nougat-base,ebkjf4aq.json,intended_use,0.2097151130437851,0.3322819173336029,0.11420419812202454,4,5,4,4,4
facebook/nougat-base,ebkjf4aq.json,generative_capabilities,0.19739502668380737,0.23995041847229004,0.15573206543922424,5,5,5,5,5
facebook/nougat-base,ebkjf4aq.json,safety_considerations,0.17461064457893372,0.22617390751838684,0.12600645422935486,2,5,2,2,2
facebook/nougat-base,ebkjf4aq.json,training_data,0.19706526398658752,0.26990747451782227,0.13289327919483185,4,5,4,4,4
facebook/nougat-base,ebkjf4aq.json,performance_metrics,0.15961642563343048,0.20927265286445618,0.11252091079950333,5,5,5,5,5
facebook/nougat-base,ebkjf4aq.json,ethical_considerations,0.17659404873847961,0.23468567430973053,0.12310808897018433,1,5,1,1,1
facebook/nougat-base,ebkjf4aq.json,caveats_recommendations,0.16853800415992737,0.23059487342834473,0.11222425103187561,5,5,5,5,5
facebook/nougat-base,7b7v1w4k.json,model_details,0.20894646644592285,0.2757548689842224,0.14891740679740906,3,5,3,3,3
facebook/nougat-base,7b7v1w4k.json,intended_use,0.13537319004535675,0.27371734380722046,0.0338873416185379,3,5,3,3,3
facebook/nougat-base,7b7v1w4k.json,generative_capabilities,0.17230911552906036,0.25647440552711487,0.10084103792905807,4,5,4,4,4
facebook/nougat-base,7b7v1w4k.json,safety_considerations,-0.13190828263759613,-0.004970707464963198,-0.2142574042081833,1,5,1,5,1
facebook/nougat-base,7b7v1w4k.json,training_data,0.17501239478588104,0.25632405281066895,0.10537455976009369,4,5,4,4,4
